dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,6.419359,21.709923,4.246230,7.973262,7.486631,0.000000,4.946716
0.010000,6.434790,21.631339,4.326337,8.048128,7.486631,0.000000,4.866606
0.010000,6.444136,21.551045,4.407193,8.122995,7.486631,0.000000,4.790876
0.010000,6.447624,21.469533,4.488797,8.197861,7.486631,-0.000000,4.720481
0.010000,6.445588,21.387220,4.571150,8.272727,7.486631,0.000000,4.655906
0.010000,6.438422,21.304440,4.654251,8.347594,7.486631,-0.000000,4.597242
0.010000,6.426546,21.221444,4.738102,8.422460,7.486631,0.000000,4.544305
0.010000,6.410377,21.138414,4.822701,8.497326,7.486631,0.000000,4.496739
0.010000,6.390308,21.055466,4.908048,8.572193,7.486631,0.000000,4.454098
0.010000,6.366701,20.972675,4.994144,8.647059,7.486631,0.000000,4.415913
0.010000,6.339886,20.890078,5.080989,8.721925,7.486631,-0.000000,4.381720
0.010000,6.310158,20.807687,5.168583,8.796791,7.486631,0.000000,4.351090
0.010000,6.277777,20.725497,5.256925,8.871658,7.486631,0.000000,4.323633
0.010000,6.242977,20.643486,5.346016,8.946524,7.486631,0.000000,4.299001
0.010000,6.205962,20.561626,5.435856,9.021390,7.486631,-0.000000,4.276893
0.010000,6.166919,20.479887,5.526444,9.096257,7.486631,0.000000,4.257042
0.010000,6.126008,20.398225,5.617781,9.171123,7.486631,-0.000000,4.239222
0.010000,6.083378,20.316602,5.709866,9.245989,7.486631,0.000000,4.223234
0.010000,6.039160,20.234977,5.802701,9.320856,7.486631,-0.000000,4.208911
0.010000,5.993474,20.153303,5.896283,9.395722,7.486631,0.000000,4.196108
0.010000,5.946431,20.071539,5.990615,9.470588,7.486631,-0.000000,4.184702
0.010000,5.898131,19.989641,6.085695,9.545455,7.486631,0.000000,4.174589
0.010000,5.848668,19.907565,6.181524,9.620321,7.486631,0.000000,4.165680
0.010000,5.798131,19.825265,6.278102,9.695187,7.486631,0.000000,4.157903
0.010000,5.746604,19.742698,6.375428,9.770053,7.486631,-0.000000,4.151196
0.010000,5.694166,19.659819,6.473503,9.844920,7.486631,0.000000,4.145512
0.010000,5.640895,19.576583,6.572326,9.919786,7.486631,-0.000000,4.140813
0.010000,5.586867,19.492943,6.671898,9.994652,7.486631,0.000000,4.137071
0.010000,5.532157,19.408852,6.772219,10.069519,7.486631,0.000000,4.134267
0.010000,5.476842,19.324264,6.873289,10.144385,7.486631,-0.000000,4.132395
0.010000,5.420997,19.239127,6.975107,10.219251,7.486631,0.000000,4.131455
0.010000,5.364701,19.153390,7.077674,10.294118,7.486631,0.000000,4.131457
0.010000,5.308035,19.067000,7.180989,10.368984,7.486631,-0.000000,4.132423
0.010000,5.251087,18.979901,7.285053,10.443850,7.486631,0.000000,4.134384
0.010000,5.193946,18.892034,7.389866,10.518717,7.486631,0.000000,4.137384
0.010000,5.136711,18.803336,7.495428,10.593583,7.486631,-0.000000,4.141482
0.010000,5.079488,18.713740,7.601738,10.668449,7.486631,0.000000,4.146748
0.010000,5.022395,18.623175,7.708797,10.743316,7.486631,-0.000000,4.153275
0.010000,4.965561,18.531566,7.816604,10.818182,7.486631,0.000000,4.161174
0.010000,4.909132,18.438828,7.925160,10.893048,7.486631,-0.000000,4.170583
0.010000,4.853272,18.344876,8.034465,10.967914,7.486631,0.000000,4.181670
0.010000,4.798170,18.249611,8.144519,11.042781,7.486631,-0.000000,4.194639
0.010000,4.744042,18.152930,8.255321,11.117647,7.486631,0.000000,4.209744
0.010000,4.691143,18.054721,8.366872,11.192513,7.486631,0.000000,4.227295
0.010000,4.639770,17.954863,8.479171,11.267380,7.486631,0.000000,4.247673
0.010000,4.590278,17.853227,8.592219,11.342246,7.486631,-0.000000,4.271355
