dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,4.971448,12.048487,16.029448,14.084684,-7.350027,3.689132,4.484634
0.010000,4.939795,11.911995,16.169562,14.011381,-7.330307,1.972015,4.484520
0.010000,4.908342,11.776210,16.308943,13.938103,-7.327864,0.244245,4.485139
0.010000,4.877188,11.641108,16.447590,13.864678,-7.342426,-1.456169,4.486492
0.010000,4.846431,11.506672,16.585499,13.790942,-7.373648,-3.122183,4.488583
0.010000,4.816169,11.372885,16.722666,13.716709,-7.423247,-4.959912,4.491416
0.010000,4.786499,11.239733,16.859084,13.641816,-7.489374,-6.612668,4.494997
0.010000,4.757518,11.107204,16.994745,13.566095,-7.572086,-8.271192,4.499336
0.010000,4.729323,10.975289,17.129639,13.489385,-7.670937,-9.885103,4.504442
0.010000,4.702012,10.843984,17.263755,13.411571,-7.781454,-11.051788,4.510326
0.010000,4.675682,10.713285,17.397079,13.332444,-7.912680,-13.122590,4.517002
0.010000,4.650431,10.583194,17.529598,13.251883,-8.056090,-14.340940,4.524483
0.010000,4.626357,10.453715,17.661296,13.169774,-8.210903,-15.481294,4.532784
0.010000,4.603559,10.324856,17.792157,13.086076,-8.369812,-15.890900,4.541924
0.010000,4.582135,10.196628,17.922162,13.000564,-8.551201,-18.138902,4.551917
0.010000,4.562185,10.069045,18.051295,12.913260,-8.730421,-17.922066,4.562784
0.010000,4.543806,9.942127,18.179537,12.824177,-8.908304,-17.788257,4.574542
0.010000,4.527098,9.815897,18.306868,12.733168,-9.100867,-19.256337,4.587209
0.010000,4.512158,9.690378,18.433273,12.640469,-9.269878,-16.901038,4.600803
0.010000,4.499083,9.565601,18.558733,12.545974,-9.449526,-17.964794,4.615342
0.010000,4.487969,9.441598,18.683233,12.450024,-9.594968,-14.544273,4.630841
0.010000,4.478910,9.318404,18.806759,12.352648,-9.737682,-14.271347,4.647313
0.010000,4.471997,9.196056,18.929303,12.254321,-9.832642,-9.495996,4.664768
0.010000,4.467319,9.074594,19.050855,12.155243,-9.907831,-7.518919,4.683214
0.010000,4.464962,8.954057,19.171415,12.055962,-9.928128,-2.029723,4.702652
0.010000,4.465008,8.834487,19.290985,11.957034,-9.892807,3.532104,4.723080
0.010000,4.467533,8.715924,19.409575,11.859031,-9.800282,9.252515,4.744487
0.010000,4.472612,8.598406,19.527203,11.762739,-9.629209,17.107355,4.766857
0.010000,4.480311,8.481970,19.643893,11.668982,-9.375647,25.356141,4.790165
0.010000,4.490694,8.366651,19.759679,11.578627,-9.035492,34.015526,4.814376
0.010000,4.503817,8.252476,19.874606,11.492666,-8.596132,43.935948,4.839446
0.010000,4.519733,8.139470,19.988726,11.412079,-8.058724,53.740846,4.865322
0.010000,4.538486,8.027653,20.102105,11.337879,-7.420010,63.871349,4.891940
0.010000,4.560119,7.917037,20.214816,11.271102,-6.677643,74.236710,4.919225
0.010000,4.584666,7.807631,20.326942,11.212605,-5.849740,82.790334,4.947095
0.010000,4.612159,7.699437,20.438575,11.163284,-4.932038,91.770236,4.975458
0.010000,4.642624,7.592451,20.549814,11.123865,-3.941892,99.014529,5.004216
0.010000,4.676081,7.486668,20.660762,11.094798,-2.906725,103.516694,5.033264
0.010000,4.712547,7.382078,20.771527,11.076519,-1.827868,107.885767,5.062494
0.010000,4.752033,7.278668,20.882219,11.069208,-0.731168,109.669928,5.091798
0.010000,4.794545,7.176427,20.992946,11.072658,0.345037,107.620569,5.121068
0.010000,4.840082,7.075345,21.103811,11.086584,1.392543,104.750582,5.150198
0.010000,4.888638,6.975410,21.214918,11.110668,2.408429,101.588577,5.179088
0.010000,4.940199,6.876616,21.326358,11.143962,3.329451,92.102259,5.207643
0.010000,4.994745,6.778957,21.438217,11.185970,4.200710,87.125807,5.235779
0.010000,5.052248,6.682428,21.550576,11.235845,4.987574,78.686434,5.263418
0.010000,5.112671,6.587036,21.663494,11.291863,5.601798,61.422411,5.290494
0.010000,5.175973,6.492779,21.777035,11.354038,6.217455,61.565751,5.316950
0.010000,5.242101,6.399665,21.891242,11.420713,6.667488,45.003278,5.342740
0.010000,5.310998,6.307700,22.006152,11.490978,7.026566,35.907754,5.367827
0.010000,5.382599,6.216893,22.121792,11.564025,7.304676,27.811057,5.392183
0.010000,5.456837,6.127251,22.238184,11.639161,7.513635,20.895830,5.415791
0.010000,5.533632,6.038785,22.355332,11.714800,7.563840,5.020562,5.438638
0.010000,5.612912,5.951500,22.473247,11.791529,7.672886,10.904540,5.460721
0.010000,5.694591,5.865402,22.591924,11.867742,7.621354,-5.153180,5.482043
0.010000,5.778585,5.780498,22.711355,11.943052,7.530961,-9.039299,5.502611
0.010000,5.864808,5.696791,22.831527,12.017193,7.414087,-11.687379,5.522435
0.010000,5.953176,5.614281,22.952427,12.090013,7.282077,-13.201044,5.541531
0.010000,6.034826,5.540728,23.062321,10.989422,-110.059102,-11734.117844,5.558133
0.010000,6.127644,5.459870,23.185419,12.309781,132.035894,24209.499554,5.575034
0.010000,6.221526,5.380868,23.308119,12.269991,-3.979048,-13601.494210,5.592332
0.010000,6.316471,5.303768,23.430425,12.230615,-3.937618,4.143068,5.610023
0.010000,6.412477,5.228615,23.552348,12.192332,-3.828224,10.939374,5.628099
0.010000,6.509541,5.155454,23.673896,12.154797,-3.753570,7.465390,5.646549
0.010000,6.607657,5.084326,23.795082,12.118575,-3.622160,13.140988,5.665361
0.010000,6.706821,5.015272,23.915921,12.083888,-3.468743,15.341666,5.684520
0.010000,6.807030,4.948328,24.036433,12.051239,-3.264891,20.385280,5.704006
0.010000,6.908275,4.883532,24.156638,12.020484,-3.075471,18.941929,5.723800
0.010000,7.010551,4.820914,24.276560,11.992190,-2.829368,24.610381,5.743875
0.010000,7.113850,4.760505,24.396226,11.966612,-2.557859,27.150904,5.764207
0.010000,7.218166,4.702330,24.515667,11.944094,-2.251804,30.605470,5.784764
0.010000,7.323490,4.646413,24.634914,11.924698,-1.939549,31.225460,5.805515
0.010000,7.429814,4.592774,24.754002,11.908826,-1.587281,35.226807,5.826424
0.010000,7.537131,4.541429,24.872969,11.896667,-1.215867,37.141422,5.847456
0.010000,7.645430,4.492391,24.991853,11.888394,-0.827312,38.855535,5.868569
0.010000,7.754702,4.445671,25.110694,11.884151,-0.424266,40.304518,5.889725
0.010000,7.864939,4.401272,25.229536,11.884156,0.000476,42.474244,5.910881
0.010000,7.976128,4.359199,25.348419,11.888330,0.417441,41.696472,5.931996
0.010000,8.088259,4.319450,25.467387,11.896727,0.839644,42.220361,5.953026
0.010000,8.201319,4.282022,25.586481,11.909483,1.275665,43.602015,5.973929
0.010000,8.315295,4.246906,25.705744,11.926309,1.682607,40.694287,5.994664
0.010000,8.430173,4.214091,25.825217,11.947279,2.096912,41.430431,6.015189
0.010000,8.545938,4.183564,25.944939,11.972176,2.489702,39.279017,6.035465
0.010000,8.662571,4.155307,26.064947,12.000793,2.861753,37.205154,6.055455
0.010000,8.780057,4.129298,26.185277,12.032971,3.217760,35.600668,6.075123
0.010000,8.898375,4.105515,26.305961,12.068476,3.550513,33.275295,6.094437
0.010000,9.017505,4.083929,26.427031,12.106989,3.851366,30.085276,6.113365
0.010000,9.137426,4.064512,26.548514,12.148277,4.128769,27.740344,6.131880
