dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,3.204424,13.303651,11.675376,13.465352,8.715614,-188.838222,4.500839
0.010000,3.175677,13.171313,11.810800,13.542396,7.704408,-101.120611,4.496263
0.010000,3.146210,13.038355,11.946984,13.618403,7.600680,-10.372818,4.492447
0.010000,3.116122,12.904767,12.083919,13.693521,7.511799,-8.888134,4.489383
0.010000,3.085508,12.770534,12.221598,13.767940,7.441903,-6.989591,4.487062
0.010000,3.054467,12.635641,12.360017,13.841820,7.388014,-5.388910,4.485480
0.010000,3.023096,12.500070,12.499170,13.915326,7.350559,-3.745475,4.484634
0.010000,2.991495,12.363800,12.639056,13.988629,7.330328,-2.023113,4.484520
0.010000,2.959763,12.226808,12.779675,14.061903,7.327391,-0.293675,4.485139
0.010000,2.928001,12.089070,12.921028,14.135324,7.342053,1.466204,4.486492
0.010000,2.896312,11.950558,13.063119,14.209069,7.374556,3.250286,4.488583
0.010000,2.864800,11.811244,13.205952,14.283297,7.422840,4.828381,4.491416
0.010000,2.833572,11.671099,13.349534,14.358181,7.488311,6.547086,4.494997
0.010000,2.802738,11.530093,13.493873,14.433883,7.570226,8.191523,4.499336
0.010000,2.772409,11.388192,13.638978,14.510564,7.668101,9.787478,4.504442
0.010000,2.742702,11.245364,13.784862,14.588419,7.785536,11.743513,4.510326
0.010000,2.713737,11.101577,13.931538,14.667530,7.911083,12.554699,4.517002
0.010000,2.685636,10.956799,14.079018,14.748047,8.051740,14.065746,4.524483
0.010000,2.658529,10.810996,14.227319,14.830105,8.205726,15.398580,4.532784
0.010000,2.632547,10.664138,14.376458,14.913885,8.378018,17.229187,4.541924
0.010000,2.607831,10.516195,14.526451,14.999319,8.543439,16.542136,4.551917
0.010000,2.584525,10.367141,14.677317,15.086566,8.724679,18.123951,4.562784
0.010000,2.562778,10.216950,14.829074,15.175715,8.914889,19.020970,4.574542
0.010000,2.542748,10.065604,14.981740,15.266588,9.087302,17.241293,4.587209
0.010000,2.524596,9.913086,15.135334,15.359370,9.278178,19.087596,4.600803
0.010000,2.508494,9.759390,15.289871,15.453727,9.435679,15.750133,4.615342
0.010000,2.494615,9.604513,15.445368,15.549743,9.601690,16.601131,4.630841
0.010000,2.483143,9.448465,15.601838,15.646973,9.722983,12.129262,4.647313
0.010000,2.474264,9.291262,15.759292,15.745368,9.839442,11.645945,4.664768
0.010000,2.468170,9.132935,15.917735,15.844343,9.897493,5.805123,4.683214
0.010000,2.465057,8.973530,16.077171,15.943563,9.922063,2.456961,4.702652
0.010000,2.465122,8.813105,16.237596,16.042498,9.893445,-2.861810,4.723080
0.010000,2.468564,8.651738,16.399000,16.140414,9.791590,-10.185532,4.744487
0.010000,2.475578,8.489523,16.561366,16.236646,9.623232,-16.835767,4.766857
0.010000,2.486358,8.326575,16.724670,16.330378,9.373232,-25.000032,4.790165
0.010000,2.501087,8.163030,16.888877,16.420664,9.028626,-34.460574,4.814376
0.010000,2.519939,7.999045,17.053943,16.506587,8.592256,-43.636998,4.839446
0.010000,2.543076,7.834795,17.219814,16.587116,8.052940,-53.931562,4.865322
0.010000,2.570638,7.670478,17.386426,16.661240,7.412371,-64.056912,4.891940
0.010000,2.602748,7.506309,17.553707,16.728033,6.679269,-73.310200,4.919225
0.010000,2.639501,7.342517,17.721571,16.786443,5.841028,-83.824079,4.947095
0.010000,2.680966,7.179346,17.889928,16.835719,4.927564,-91.346466,4.975458
0.010000,2.727184,7.017047,18.058680,16.875180,3.946123,-98.144053,5.004216
0.010000,2.778161,6.855875,18.227722,16.904146,2.896645,-104.947797,5.033264
0.010000,2.833874,6.696085,18.396946,16.922401,1.825436,-107.120912,5.062494
0.010000,2.894266,6.537924,18.566244,16.929863,0.746174,-107.926180,5.091798
0.010000,2.959252,6.381632,18.735508,16.926413,-0.344973,-109.114744,5.121068
0.010000,3.028716,6.227433,18.904632,16.912346,-1.406646,-106.167328,5.150198
0.010000,3.102521,6.075529,19.073516,16.888414,-2.393249,-98.660243,5.179088
0.010000,3.180503,5.926106,19.242064,16.854843,-3.357091,-96.384256,5.207643
0.010000,3.262485,5.779319,19.410193,16.812906,-4.193678,-83.658678,5.235779
0.010000,3.348276,5.635299,19.577830,16.763612,-4.929378,-73.570024,5.263418
0.010000,3.437672,5.494160,19.744898,16.706836,-5.677594,-74.821547,5.290494
0.010000,3.530470,5.355977,19.911349,16.645124,-6.171204,-49.361057,5.316950
0.010000,3.626460,5.220808,20.077135,16.578537,-6.658704,-48.749913,5.342740
0.010000,3.725435,5.088687,20.242216,16.508178,-7.035921,-37.721707,5.367827
0.010000,3.827195,4.959627,20.406568,16.435159,-7.301917,-26.599590,5.392183
0.010000,3.931544,4.833619,20.570174,16.360580,-7.457889,-15.597258,5.415791
0.010000,4.038291,4.710646,20.733015,16.284095,-7.648471,-19.058170,5.438638
0.010000,4.147263,4.590664,20.895097,16.208187,-7.590852,5.761918,5.460721
0.010000,4.258289,4.473628,21.056417,16.132060,-7.612680,-2.182851,5.482043
0.010000,4.371209,4.359479,21.216981,16.056417,-7.564360,4.832034,5.502611
0.010000,4.485877,4.248154,21.376800,15.981915,-7.450198,11.416186,5.522435
0.010000,4.602158,4.139577,21.535892,15.909167,-7.274750,17.544791,5.541531
0.010000,4.708477,4.043798,21.678991,14.309873,-159.929372,-15265.462173,5.558133
0.010000,4.826782,3.940740,21.835889,15.689844,137.997114,29792.648613,5.575034
0.010000,4.947136,3.839463,21.993186,15.729652,3.980737,-13401.637777,5.592332
0.010000,5.069547,3.740060,22.150873,15.768742,3.909022,-7.171459,5.610023
0.010000,5.194022,3.642625,22.308948,15.807471,3.872868,-3.615366,5.628099
0.010000,5.320553,3.547253,22.467396,15.844828,3.735768,-13.710021,5.646549
0.010000,5.449132,3.454044,22.626206,15.880952,3.612384,-12.338400,5.665361
0.010000,5.579740,3.363095,22.785361,15.915502,3.454957,-15.742715,5.684520
0.010000,5.712356,3.274504,22.944846,15.948490,3.298776,-15.618052,5.704006
0.010000,5.846944,3.188369,23.104636,15.979056,3.056668,-24.210863,5.723800
0.010000,5.983463,3.104788,23.264709,16.007277,2.822108,-23.455977,5.743875
0.010000,6.121863,3.023852,23.425037,16.032823,2.554604,-26.750408,5.764207
0.010000,6.262087,2.945653,23.585592,16.055507,2.268329,-28.627485,5.784764
0.010000,6.404067,2.870276,23.746340,16.074791,1.928405,-33.992373,5.805515
0.010000,6.547728,2.797802,23.907247,16.090639,1.584843,-34.356212,5.826424
0.010000,6.692986,2.728305,24.068275,16.102795,1.215563,-36.928002,5.847456
0.010000,6.839753,2.661849,24.229385,16.111045,0.824998,-39.056492,5.868569
0.010000,6.987929,2.598495,24.390537,16.115223,0.417862,-40.713593,5.889725
0.010000,7.137414,2.538289,24.551691,16.115355,0.013199,-40.466312,5.910881
0.010000,7.288098,2.481271,24.712802,16.111166,-0.418986,-43.218563,5.931996
0.010000,7.439871,2.427469,24.873829,16.102660,-0.850577,-43.159052,5.953026
0.010000,7.592619,2.376901,25.034730,16.090066,-1.259388,-40.881066,5.973929
0.010000,7.746225,2.329575,25.195461,16.073136,-1.692945,-43.355700,5.994664
0.010000,7.900573,2.285485,25.355983,16.052217,-2.091917,-39.897201,6.015189
0.010000,8.055549,2.244616,25.516257,16.027358,-2.485922,-39.400549,6.035465
0.010000,8.211037,2.206944,25.676244,15.998705,-2.865350,-37.942761,6.055455
0.010000,8.366928,2.172432,25.835909,15.966539,-3.216587,-35.123757,6.075123
0.010000,8.523115,2.141035,25.995220,15.931106,-3.543226,-32.663860,6.094437
0.010000,8.679494,2.112699,26.154146,15.892588,-3.851874,-30.864794,6.113365
0.010000,8.835969,2.087362,26.312659,15.851309,-4.127912,-27.603792,6.131880
0.010000,8.992448,2.064954,26.470735,15.807549,-4.375960,-24.804833,6.149958
0.010000,9.148847,2.045400,26.628351,15.761594,-4.595542,-21.958221,6.167576
0.010000,9.305085,2.028618,26.785488,15.713727,-4.786648,-19.110612,6.184715
0.010000,9.461092,2.014522,26.942130,15.664222,-4.950548,-16.390005,6.201359
0.010000,9.616801,2.003022,27.098264,15.613351,-5.087090,-13.654164,6.217495
0.010000,9.772155,1.994026,27.253877,15.561373,-5.197742,-11.065155,6.233110
0.010000,9.927100,1.987438,27.408963,15.508530,-5.284297,-8.655511,6.248197
0.010000,10.081591,1.983162,27.563513,15.455046,-5.348477,-6.418002,6.262748
0.010000,10.235589,1.981099,27.717524,15.401120,-5.392576,-4.409919,6.276761
0.010000,10.389058,1.981153,27.870994,15.346927,-5.419305,-2.672922,0.007046
0.010000,10.541971,1.983226,28.023920,15.292664,-5.426315,-0.701016,0.019974
0.010000,10.694303,1.987219,28.176305,15.238463,-5.420067,0.624846,0.032359
0.010000,10.846036,1.993037,28.328149,15.184452,-5.401063,1.900386,0.044205
0.010000,10.997155,2.000584,28.479456,15.130707,-5.374565,2.649812,0.055513
0.010000,11.147648,2.009767,28.630230,15.077373,-5.333383,4.118145,0.066287
0.010000,11.297510,2.020493,28.780475,15.024514,-5.285898,4.748492,0.076533
0.010000,11.446736,2.032672,28.930197,14.972154,-5.235997,4.990183,0.086255
0.010000,11.595323,2.046215,29.079401,14.920365,-5.178886,5.711107,0.095459
0.010000,11.743275,2.061037,29.228093,14.869209,-5.115586,6.329978,0.104152
0.010000,11.890593,2.077052,29.376279,14.818632,-5.057720,5.786579,0.112339
0.010000,12.037284,2.094178,29.523966,14.768730,-4.990238,6.748215,0.120026
0.010000,12.183355,2.112334,29.671161,14.719454,-4.927543,6.269466,0.127221
0.010000,12.328813,2.131441,29.817869,14.670804,-4.865035,6.250860,0.133929
0.010000,12.473669,2.151424,29.964097,14.622795,-4.800889,6.414603,0.140158
0.010000,12.617934,2.172206,30.109850,14.575360,-4.743527,5.736192,0.145911
0.010000,12.761618,2.193715,30.255136,14.528530,-4.683004,6.052297,0.151197
